subject_id,trial_id,window_id,label,pairing,ecg_ch00_ecg_mean,ecg_ch00_ecg_std,ecg_ch00_num_peaks,ecg_ch00_rr_mean,ecg_ch00_rr_std,ecg_ch00_rmssd,ecg_ch00_hr_mean,ecg_ch01_ecg_mean,ecg_ch01_ecg_std,ecg_ch01_num_peaks,ecg_ch01_rr_mean,ecg_ch01_rr_std,ecg_ch01_rmssd,ecg_ch01_hr_mean
1,2,8,0,ecg_only,2052.7021484375,59.7193154348676,11,0.37265625,0.01866844241460706,0.03000447557761175,161.0062893081761,2038.302734375,52.29661265940838,10,0.37890625,0.027312730421097695,0.034911255726014605,158.35051546391753
1,2,9,0,ecg_only,2055.234375,65.90555913281804,11,0.382421875,0.021284582384101997,0.039942348047338455,156.89479060265577,2055.1689453125,56.888234830840766,11,0.38203125,0.02444451226119065,0.04450001950686214,157.05521472392638
1,2,10,0,ecg_only,2056.9462890625,59.44541914498284,11,0.391796875,0.030710678142189002,0.05034535137807605,153.1405782652044,2051.4189453125,52.68897603638388,11,0.394921875,0.028622445471441202,0.04676636717726034,151.92878338278933
1,3,1,1,ecg_only,2047.939453125,53.74506014812829,9,0.4609375,0.08060043078891933,0.10580922227224403,130.16949152542372,2045.9033203125,46.18466065265095,9,0.4482421875,0.07558745153522405,0.1000923819930154,133.8562091503268
1,3,2,1,ecg_only,2053.5234375,60.31832418041464,11,0.396875,0.02197243923503943,0.03617823955585887,151.18110236220474,2054.2041015625,52.599759597736615,11,0.391796875,0.029802921187831993,0.048317644050206957,153.1405782652044
1,3,3,1,ecg_only,2055.7568359375,65.55416155974545,11,0.391015625,0.018851450800021333,0.035825042948431265,153.44655344655345,2059.91796875,56.696191359067704,11,0.391015625,0.030680852290404598,0.05783654248571044,153.44655344655345
1,3,4,1,ecg_only,2046.2080078125,59.71586935700123,11,0.396484375,0.024596971080361196,0.04561010387535676,151.33004926108376,2052.275390625,51.424097774085084,11,0.397265625,0.0229140771500976,0.036690111467722324,151.03244837758112
1,3,5,1,ecg_only,2034.4931640625,54.4818629524538,9,0.45849609375,0.09457920844092281,0.11927091456121168,130.8626198083067,2048.05078125,46.82215103468281,9,0.44091796875,0.08185522175457843,0.09659016305097681,136.0797342192691
1,3,6,1,ecg_only,2028.623046875,59.49012273660689,10,0.4075520833333333,0.022999377256062103,0.03794796724165127,147.22044728434506,2045.5244140625,51.306727271660506,10,0.4088541666666667,0.020669932117692115,0.03569466187987708,146.7515923566879
1,3,7,1,ecg_only,2033.33984375,64.43042012493467,11,0.39609375,0.029553562999027717,0.04562868611441467,151.47928994082838,2052.2060546875,55.92242746008313,11,0.39609375,0.026504992896386526,0.03981480430057462,151.47928994082838
1,3,8,1,ecg_only,2033.404296875,59.539415623491514,11,0.38046875,0.022179796197778736,0.04184937156246926,157.700205338809,2049.8544921875,51.99385216940558,11,0.38046875,0.013212136347881065,0.021904432084974897,157.700205338809
1,3,9,1,ecg_only,2040.6318359375,62.14887464214926,10,0.390625,0.04662112966137541,0.05494845662748125,153.6,2045.408203125,52.26569152736564,10,0.37890625,0.01414424543125028,0.013810679320049757,158.35051546391753
1,3,10,1,ecg_only,2047.75,60.63646798750732,10,0.4079861111111111,0.07847385461060256,0.10423175050098699,147.06382978723406,2055.3916015625,51.99233687312725,10,0.40625,0.07363393497707652,0.09513342873404339,147.69230769230768
1,4,1,0,ecg_only,2048.025390625,65.60077930894695,7,0.6087239583333334,0.11065601821593128,0.1457821710849787,98.56684491978609,2046.953125,56.55496971628024,7,0.607421875,0.11182955424427819,0.14764384868557004,98.7781350482315
1,4,2,0,ecg_only,2042.0185546875,65.33461533070407,8,0.5106026785714286,0.14618405651815125,0.1308836653450944,117.50819672131146,2052.5087890625,56.46099248819826,8,0.5106026785714286,0.1481098693619823,0.13319491513067105,117.50819672131146
1,4,3,0,ecg_only,2046.4931640625,59.44832603946858,10,0.4014756944444444,0.027607715093384114,0.03807341540941001,149.44864864864866,2057.5703125,50.63185657175079,10,0.3967013888888889,0.03020783444671062,0.0385216463346016,151.2472647702407
1,4,4,0,ecg_only,2051.9619140625,57.137268877448676,10,0.4366319444444444,0.07404213676016382,0.08455023758559907,137.41550695825052,2056.3037109375,49.303593003998635,9,0.44873046875,0.10283972846311007,0.10921544484575953,133.71055495103374
1,4,5,0,ecg_only,2038.30078125,61.79983881463323,9,0.42724609375,0.02019738074213519,0.02690172052052221,140.43428571428572,2044.78515625,52.969337518635115,9,0.42724609375,0.04375773770162997,0.07767728857725588,140.43428571428572
1,4,6,0,ecg_only,2024.6591796875,56.91892237496321,9,0.4599609375,0.07140935911926545,0.08619077935851706,130.44585987261146,2033.490234375,48.85593360465613,10,0.4227430555555556,0.03957038652792181,0.06726240374110376,141.93018480492813
1,4,7,0,ecg_only,2030.0625,53.99030584280848,10,0.4331597222222222,0.06637929509219519,0.08423382286268681,138.51703406813627,2033.9091796875,46.61308654882593,10,0.4171006944444444,0.04337238519220268,0.07006793404160976,143.85015608740895
1,4,8,0,ecg_only,2041.4697265625,60.30188589831981,9,0.43603515625,0.03658852718619968,0.0693133373001082,137.60358342665174,2041.30859375,52.348315886449114,9,0.43603515625,0.05156166769569739,0.1023428980335313,137.60358342665174
1,4,9,0,ecg_only,2052.9296875,60.32113715276216,10,0.4340277777777778,0.025611316826270714,0.04154696755113799,138.24,2052.267578125,51.70864406167524,10,0.4327256944444444,0.043411457465451345,0.08549245557905973,138.65596790371114
1,4,10,0,ecg_only,2047.38671875,54.70457643546286,9,0.45458984375,0.06703338690777268,0.08020392448844517,131.98711063372718,2049.0029296875,46.77909972524515,9,0.4375,0.03268203228648733,0.055005453260498244,137.14285714285714
1,5,1,1,ecg_only,2059.1884765625,62.54959457320957,9,0.4609375,0.1372061624194022,0.17477389929882572,130.16949152542372,2063.302734375,53.637237753012535,9,0.46044921875,0.1380437675951022,0.176103375481638,130.30752916224813
1,5,2,1,ecg_only,2058.7490234375,59.44931614789674,10,0.4036458333333333,0.03365324995656272,0.05113682602182049,148.6451612903226,2063.6337890625,51.4955215636443,10,0.4032118055555556,0.03681824663272309,0.06207128352371369,148.80516684607105
1,5,3,1,ecg_only,2052.3046875,59.69766714371964,10,0.4253472222222222,0.04911614513344936,0.0564888861874202,141.06122448979593,2058.7646484375,52.64791551504702,10,0.4114583333333333,0.019918044974971814,0.033941693744106965,145.8227848101266
1,5,4,1,ecg_only,2075.458984375,65.9358580760007,10,0.4149305555555556,0.05752137242024068,0.07716697759819692,144.60251046025104,2080.1171875,59.86429916039145,10,0.4144965277777778,0.05592730440223824,0.076371932796942,144.75392670157066
1,5,5,1,ecg_only,2081.8818359375,64.49004209520903,11,0.369140625,0.015843202961463475,0.020422379090310055,162.53968253968253,2089.5380859375,56.468780390905955,10,0.41015625,0.10450790461365166,0.17005651993000187,146.28571428571428
1,5,6,1,ecg_only,2036.6220703125,68.8671781318126,11,0.384375,0.02090482525040571,0.03291464755147015,156.09756097560975,2049.912109375,60.642572274871696,11,0.384765625,0.023712578454337795,0.034792680249706734,155.93908629441626
1,5,7,1,ecg_only,2015.6201171875,57.82637692901283,10,0.4027777777777778,0.07085162822018008,0.08984375,148.9655172413793,2026.2099609375,51.00708301762829,11,0.39609375,0.06569471743175018,0.08281290945915545,151.47928994082838
1,5,8,1,ecg_only,2023.5986328125,58.55809780417477,10,0.3919270833333333,0.0390625,0.04800080362283011,153.08970099667775,2030.2158203125,50.80740003341258,10,0.3771701388888889,0.01805263397837276,0.02591113117465156,159.0794016110472
1,5,9,1,ecg_only,2040.5048828125,59.48401156956499,10,0.4092881944444444,0.025699429415082402,0.03741649230599222,146.59597030752917,2046.615234375,50.941568111551284,10,0.4058159722222222,0.02867212598075303,0.04667110603651766,147.85026737967914
1,5,10,1,ecg_only,2064.40625,59.84117161547307,10,0.4027777777777778,0.03094712407981925,0.038323079824899575,148.9655172413793,2066.953125,51.11332528298638,10,0.40234375,0.027682671387329816,0.03167436472700558,149.126213592233
1,6,1,0,ecg_only,2050.58984375,60.524237577606755,8,0.5167410714285714,0.14280481742610102,0.15281877064076996,116.11231101511879,2063.6806640625,54.94577029213915,8,0.5145089285714286,0.14573602423411422,0.15831962659969442,116.61605206073752
1,6,2,0,ecg_only,2039.119140625,63.15306820940274,10,0.4162326388888889,0.038056094126359324,0.05672474895100627,144.15015641293013,2049.064453125,61.67825210959433,10,0.4131944444444444,0.042423856365581256,0.07580792459013809,145.21008403361344
1,6,3,0,ecg_only,2018.6083984375,59.51001071062538,10,0.4157986111111111,0.02124520529604239,0.03837281778200879,144.30062630480168,2018.9482421875,54.42540997380126,10,0.4153645833333333,0.01931301689347829,0.03291464755147015,144.45141065830722
1,6,4,0,ecg_only,2021.7265625,54.222734341174586,10,0.4357638888888889,0.07214789845548662,0.07550539757842854,137.68924302788844,2022.9609375,49.19500853487164,10,0.4131944444444444,0.03487920243552855,0.05398544906673927,145.21008403361344
1,6,5,0,ecg_only,2036.7451171875,58.51310680150552,9,0.4326171875,0.024608599938191703,0.047291674861022995,138.69074492099324,2036.3564453125,52.68641474138943,9,0.4326171875,0.04063016418498969,0.08160497235019926,138.69074492099324
1,6,6,0,ecg_only,2047.2021484375,57.36169810463003,10,0.4223090277777778,0.022884420705666784,0.043013116299893045,142.0760534429599,2046.77734375,51.899516367634256,10,0.421875,0.03168105484530322,0.060562623959818956,142.22222222222223
1,6,7,0,ecg_only,2054.4970703125,57.84980208083629,10,0.4296875,0.06112861767867449,0.08214742517505114,139.63636363636363,2058.3388671875,51.53102650313436,10,0.4131944444444444,0.02602719505306415,0.04143203796014927,145.21008403361344
1,6,8,0,ecg_only,2065.3271484375,57.6644506809641,9,0.4384765625,0.040489086800054454,0.0703744766537252,136.83741648106906,2065.0927734375,49.565082949358555,9,0.43896484375,0.03130716816779383,0.04629006318613948,136.68520578420467
1,6,9,0,ecg_only,2070.662109375,50.72034896050634,10,0.4071180555555556,0.039441639975126154,0.0439561618551832,147.3773987206823,2066.1611328125,44.14454255940632,10,0.4223090277777778,0.047857344266790044,0.0876624642683604,142.0760534429599
1,6,10,0,ecg_only,2063.791015625,55.63782574522486,10,0.4418402777777778,0.054546085900599846,0.06733325849975859,135.79567779960706,2063.712890625,48.33064412933876,10,0.4249131944444444,0.021298340531918918,0.030226147540121408,141.2053115423902
1,7,1,1,ecg_only,2037.1669921875,57.437010712142865,10,0.4249131944444444,0.09521742500557005,0.11497753421439963,141.2053115423902,2039.99609375,51.03636862318097,10,0.4253472222222222,0.09364947671403043,0.1058568524837832,141.06122448979593
1,7,2,1,ecg_only,2041.296875,57.275783546446355,10,0.4131944444444444,0.029392366238432315,0.038620546744697636,145.21008403361344,2039.548828125,50.88889128718771,10,0.4001736111111111,0.032791365915840455,0.0505742475633752,149.93492407809111
1,7,3,1,ecg_only,2046.2822265625,56.38110967207828,10,0.41015625,0.011646187382811405,0.019086738560246157,146.28571428571428,2047.4833984375,50.61189758854258,10,0.4049479166666667,0.03400407514895989,0.05859375,148.16720257234726
1,7,4,1,ecg_only,2052.8076171875,56.62747563388248,10,0.4036458333333333,0.023725087445688277,0.02489755621871477,148.6451612903226,2059.1328125,50.27762705930784,10,0.4006076388888889,0.03400961462527732,0.05298695299316616,149.77248104008666
1,7,5,1,ecg_only,2054.951171875,61.89000416718526,8,0.5161830357142857,0.1478699879039154,0.1286099815090182,116.23783783783784,2060.681640625,53.43331685786827,8,0.5161830357142857,0.14757486317915713,0.13567308455399632,116.23783783783784
1,7,6,1,ecg_only,2050.6943359375,57.07175211778061,9,0.46923828125,0.12754425926194685,0.1561174102617333,127.86680541103017,2057.0625,48.090105043813324,9,0.46044921875,0.13128774191122133,0.16514840458119565,130.30752916224813
1,7,7,1,ecg_only,2047.9921875,57.316520591491276,10,0.4318576388888889,0.023373111142076842,0.03218214268219547,138.93467336683418,2056.29296875,49.51885796655173,10,0.4210069444444444,0.040543863361655365,0.059482196612660396,142.51546391752578
1,7,8,1,ecg_only,2042.857421875,56.774595299995504,9,0.43310546875,0.013732774521899641,0.02376079113397742,138.53438556933483,2048.8271484375,50.22154438858727,9,0.43310546875,0.020802156644668744,0.03528003999570032,138.53438556933483
1,7,9,1,ecg_only,2042.21484375,50.98250249755387,9,0.44873046875,0.06470233249616536,0.07505113584131441,133.71055495103374,2049.44921875,45.37376633325306,10,0.4131944444444444,0.04758496553356162,0.09047839704609742,145.21008403361344
1,7,10,1,ecg_only,2045.5087890625,56.443036142666706,10,0.4283854166666667,0.01473139127471974,0.025012204052472065,140.06079027355622,2052.1484375,49.1489628011985,10,0.4322916666666667,0.04207160005573831,0.08533614169903703,138.79518072289156
1,8,1,0,ecg_only,2044.08203125,57.672915184460926,10,0.4049479166666667,0.02099546288619414,0.035560823156314696,148.16720257234726,2043.1875,51.8601447103168,10,0.4045138888888889,0.030763967268523176,0.058021292099659956,148.3261802575107
1,8,2,0,ecg_only,2050.9248046875,59.8188117911287,11,0.386328125,0.02491746630283916,0.039365147025601496,155.30839231547017,2051.052734375,53.725095541661844,10,0.4131944444444444,0.07145526259464124,0.09731385287775869,145.21008403361344
1,8,3,0,ecg_only,2049.8251953125,57.035844934424595,11,0.396875,0.040939289083043444,0.057380376397215375,151.18110236220474,2054.279296875,49.51193551943425,11,0.396875,0.036527092898628,0.04987166146407697,151.18110236220474
1,8,4,0,ecg_only,2042.62890625,54.188842475215424,9,0.4453125,0.04002715142952968,0.04883370503830174,134.73684210526315,2048.1650390625,46.87399070161777,9,0.4169921875,0.03183953200566622,0.045121596008333806,143.88758782201404
1,8,5,0,ecg_only,2040.9052734375,57.760160526662816,10,0.4249131944444444,0.02509866717847389,0.04790136120480751,141.2053115423902,2046.2294921875,51.50088240043443,10,0.4262152777777778,0.025210999533780566,0.04428040644044779,140.77393075356414
1,8,6,0,ecg_only,2040.9482421875,58.15461490880449,10,0.4262152777777778,0.025743372615168257,0.04817928274821879,140.77393075356414,2042.345703125,52.422800579512774,10,0.42578125,0.03036954111898594,0.05841443917475852,140.91743119266056
1,8,7,0,ecg_only,2056.5966796875,58.27856418669754,9,0.44921875,0.08249496907008935,0.10684453212850402,133.56521739130434,2055.4365234375,52.19580654349555,9,0.42138671875,0.04825592463195541,0.07196713814800673,142.3870220162225
1,8,8,0,ecg_only,2053.7392578125,63.80817950172343,10,0.4396701388888889,0.10082718441899811,0.1803391292484411,136.4659427443238,2049.185546875,59.08831071355973,10,0.4422743055555556,0.10349355729429474,0.18312564992952074,135.66241413150146
1,8,9,0,ecg_only,2038.0595703125,63.34908683588398,8,0.5178571428571429,0.1466625723093329,0.17876518273952519,115.86206896551722,2037.236328125,57.34786947561639,8,0.5178571428571429,0.14500340865099745,0.16948354023372372,115.86206896551722
1,8,10,0,ecg_only,2043.6953125,58.904061112348984,9,0.4501953125,0.09639319926605867,0.11788298088324557,133.2754880694143,2049.3994140625,51.18904186902874,9,0.4423828125,0.09725993802400654,0.12266762344903372,135.6291390728477
1,9,1,0,ecg_only,2048.6328125,58.451501811030006,11,0.396875,0.0569348500343814,0.07837416862818847,151.18110236220474,2064.3935546875,49.72824977460444,11,0.38046875,0.023709360789833624,0.030341615098257925,157.700205338809
1,9,2,0,ecg_only,2035.591796875,57.00073131292914,11,0.384375,0.046060634290573985,0.04030153005349521,156.09756097560975,2050.8330078125,47.428342787270296,11,0.380859375,0.03784226940229173,0.04493602585087864,157.53846153846155
1,9,3,0,ecg_only,2033.9169921875,60.19238317690672,11,0.378125,0.019279629186332914,0.032991821508645644,158.67768595041323,2044.8935546875,50.635930508463524,11,0.377734375,0.02271342462516661,0.03764800076771083,158.84177869700102
1,9,4,0,ecg_only,2040.0615234375,55.17618375648264,11,0.37734375,0.021551740975208938,0.04046945382270847,159.00621118012424,2042.845703125,46.90808854130986,11,0.37890625,0.0184877493221863,0.02524833259071005,158.35051546391753
1,9,5,0,ecg_only,2048.1865234375,56.10896706917499,10,0.3919270833333333,0.035516098169234,0.04236525774117942,153.08970099667775,2047.2509765625,47.41749103524538,10,0.3810763888888889,0.020923560404850605,0.037390995545071574,157.44874715261957
1,9,6,0,ecg_only,2053.822265625,56.09373826900774,10,0.4097222222222222,0.028848974579659493,0.037619844305191844,146.4406779661017,2056.4423828125,47.249200148094616,10,0.4075520833333333,0.0296349132206798,0.04404286048351438,147.22044728434506
1,9,7,0,ecg_only,2049.548828125,51.525797151176704,10,0.41796875,0.028940248399600087,0.0350475750877468,143.55140186915887,2053.5771484375,44.535185190965485,10,0.4153645833333333,0.027621358640099514,0.03635646575973884,144.45141065830722
1,9,8,0,ecg_only,2057.3115234375,58.64656473068468,9,0.43017578125,0.014143308943320545,0.017090840213296377,139.47786606129398,2052.5947265625,49.92927431005138,9,0.43017578125,0.04769935534539446,0.08555617508971601,139.47786606129398
1,9,9,0,ecg_only,2054.3583984375,59.458933009451975,10,0.4288194444444444,0.016854590137975346,0.028269755519785406,139.91902834008098,2048.68359375,50.52056632164727,10,0.4283854166666667,0.050964546330158664,0.09017220869913128,140.06079027355622
1,9,10,0,ecg_only,2042.046875,58.0708732357227,10,0.4144965277777778,0.022884420705666784,0.027724745247223417,144.75392670157066,2045.744140625,50.47635357625612,10,0.4210069444444444,0.03323644048450807,0.04412938878005861,142.51546391752578
1,10,1,0,ecg_only,2062.1083984375,59.959336544371865,11,0.3984375,0.01720524651995722,0.030257682392245445,150.58823529411765,2059.3154296875,52.22092040121223,11,0.394140625,0.041869825356581375,0.08459534307698326,152.22993062438056
1,10,2,0,ecg_only,2070.5732421875,62.06374705157569,9,0.44873046875,0.10854240685696863,0.13988676513220177,133.71055495103374,2067.955078125,52.844941345176515,9,0.43310546875,0.09739099718350491,0.1305863189267858,138.53438556933483
1,10,3,0,ecg_only,2073.6708984375,60.73693028112353,10,0.4396701388888889,0.11421447363471199,0.17657697500123265,136.4659427443238,2069.8759765625,51.8065366085637,10,0.4375,0.11243246429647345,0.16276106770703125,137.14285714285714
1,10,4,0,ecg_only,2066.9130859375,60.20916718518235,10,0.4205729166666667,0.03584869765087553,0.03876842429937345,142.6625386996904,2063.498046875,51.44236000063861,10,0.4140625,0.03415332564740625,0.04423731114416455,144.9056603773585
1,10,5,0,ecg_only,2058.1005859375,61.30382392462706,10,0.4157986111111111,0.018052633978372763,0.026094510187280054,144.30062630480168,2055.3955078125,52.97569846880503,10,0.4123263888888889,0.037245552001605786,0.0681357950879391,145.5157894736842
1,10,6,0,ecg_only,2039.62109375,62.23423953643775,10,0.4223090277777778,0.06127943497022522,0.06652104049190001,142.0760534429599,2037.787109375,53.44420270320989,10,0.4140625,0.04777066752042745,0.08042275308559878,144.9056603773585
1,10,7,0,ecg_only,2037.8017578125,60.70863075768219,10,0.4010416666666667,0.011646187382811405,0.01784733093993854,149.6103896103896,2036.1689453125,52.90876740596859,10,0.3967013888888889,0.025983731852596816,0.04632242666262274,151.2472647702407
1,10,8,0,ecg_only,2039.7900390625,63.23566922012626,10,0.4136284722222222,0.046198989898386014,0.05674155877474199,145.05771248688353,2036.4111328125,55.87267466747932,10,0.4006076388888889,0.027381615096506082,0.04216217411117754,149.77248104008666
1,10,9,0,ecg_only,1962.5205078125,94.55731339737623,10,0.3988715277777778,0.02086947097251963,0.03303034086970266,150.42437431991294,1960.2470703125,89.20076160169924,10,0.41796875,0.07033660852119535,0.09258306948821353,143.55140186915887
1,10,10,0,ecg_only,1942.0458984375,84.84379513565464,10,0.4105902777777778,0.05507195113042327,0.08178674498519573,146.1310782241015,1940.228515625,79.39087271994264,10,0.4053819444444444,0.037139186571669106,0.05660694041480249,148.00856531049251
1,11,1,0,ecg_only,2116.869140625,59.21877856895543,10,0.3962673611111111,0.016584178102901737,0.025837415147115142,151.41292442497263,2113.8017578125,51.572809166726564,10,0.3940972222222222,0.020376205892891498,0.03995561044038825,152.2466960352423
1,11,2,0,ecg_only,2110.0224609375,97.39609088122472,9,0.4677734375,0.10686556947382465,0.15829438229966952,128.26722338204593,2106.46484375,84.11190889025814,10,0.4010416666666667,0.04903169370771544,0.07231839289677194,149.6103896103896
1,11,3,0,ecg_only,2117.1884765625,97.90183931187345,10,0.3940972222222222,0.05385793314610264,0.07158942503168458,152.2466960352423,2111.9130859375,84.73004734159093,10,0.3936631944444444,0.05686923386860833,0.0830824572466922,152.41455347298788
1,11,4,0,ecg_only,2107.337890625,63.004829070282675,11,0.3875,0.04741872157966725,0.04380886416994979,154.83870967741936,2102.7978515625,54.744177373687116,11,0.380078125,0.03410091368941784,0.05393832077397911,157.8622816032888
1,11,5,0,ecg_only,2073.4482421875,61.53977417495002,10,0.4214409722222222,0.0935770330837443,0.1195162495693904,142.3686920700309,2069.763671875,53.72145688891296,10,0.4214409722222222,0.09248356935111685,0.10119562643499132,142.3686920700309
1,11,6,0,ecg_only,2062.32421875,63.366342167606206,10,0.4088541666666667,0.036458333333333336,0.06870726210678851,146.7515923566879,2057.1240234375,55.793663263622065,10,0.4136284722222222,0.04538444825406184,0.08248340786632295,145.05771248688353
1,11,7,0,ecg_only,2067.5283203125,63.13023786059181,10,0.4175347222222222,0.02919945866589264,0.05775770735398924,143.7006237006237,2064.0556640625,54.951646244217706,10,0.4105902777777778,0.03367563323137296,0.060735592990102394,146.1310782241015
1,11,8,0,ecg_only,2072.0439453125,61.321331410831334,10,0.4405381944444444,0.04871176335624375,0.04561707310205727,136.19704433497537,2070.7548828125,53.21332249542301,10,0.4383680555555556,0.05415094478923113,0.09040458446119623,136.87128712871285
1,11,9,0,ecg_only,2067.35546875,62.03491495293415,9,0.42431640625,0.015859747821202846,0.028856436325553337,141.40391254315304,2066.04296875,53.6145104594971,9,0.4248046875,0.033871377335985595,0.057976661233360594,141.24137931034483
1,11,10,0,ecg_only,2071.4912109375,57.18061707980581,9,0.447265625,0.06640625,0.06853850891463185,134.14847161572052,2072.53125,49.05755349268347,9,0.4375,0.06669285577720263,0.09217898719775333,137.14285714285714
1,12,1,0,ecg_only,2071.6708984375,58.01259370256651,9,0.4873046875,0.14425054561306855,0.20894395261605786,123.12625250501002,2067.091796875,49.97062976347947,9,0.4833984375,0.14380027886842472,0.20521758650880778,124.12121212121212
1,12,2,0,ecg_only,2069.7529296875,58.58652864842891,10,0.3884548611111111,0.034553627148429064,0.054774623681172495,154.45810055865923,2062.419921875,51.081730558673286,10,0.3797743055555556,0.025567146658026285,0.03666988936624724,157.98857142857142
1,12,3,0,ecg_only,2064.7451171875,59.337080618399085,10,0.4188368055555556,0.08603170692176178,0.1107440820494909,143.2538860103627,2060.625,51.73003086940892,10,0.4184027777777778,0.08360641381808014,0.10525151238521468,143.40248962655602
1,12,4,0,ecg_only,2065.669921875,57.42774360821951,11,0.387109375,0.021284582384101997,0.03584869765087553,154.9949545913219,2064.00390625,49.993143908602214,11,0.38984375,0.02159417962669571,0.027590651172418088,153.90781563126254
1,12,5,0,ecg_only,2057.8486328125,55.232653686809655,9,0.45849609375,0.10604475055599592,0.12014497265023202,130.8626198083067,2057.26953125,48.362740789323276,9,0.44775390625,0.09689030680168179,0.09989618634800329,134.0021810250818
1,12,6,0,ecg_only,2052.939453125,58.29233512286095,9,0.41552734375,0.014210578330913328,0.019475366480597264,144.39482961222092,2051.6806640625,51.56809228337345,10,0.4079861111111111,0.040474108426648496,0.06767232866824381,147.06382978723406
1,12,7,0,ecg_only,2041.81640625,59.27206113199507,10,0.4370659722222222,0.08399082348556865,0.09345453113492377,137.27904667328698,2042.43359375,52.02751942683757,10,0.4366319444444444,0.08958442680749522,0.11631347236042376,137.41550695825052
